6.187859087917457	6.8427674064381465	6.815816474963182	6.85460738557199	6.861239291165592	6.825611639438198	6.941518230937043
5.414060808589091	5.785850571829981	5.8776205899358445	5.8745329644055095	5.732469356618629	5.892086641017984	5.715405555655569
5.590642104089762	5.4848807981415435	5.543204912759204	5.5179174706474825	5.533415129883814	5.490375128708378	5.513803769608343
5.116316873334139	5.586149124612942	5.545822762244448	5.460706576897263	5.501687888830575	5.520159032117848	5.417797927001862
5.134725858642383	5.517536772341987	5.545822762244448	5.50970663044389	5.6481977279575	5.540661345709088	5.366101659160463
3.768926133027751	5.284355606691103	5.219488064203528	5.0512978951847805	5.1100431671773245	5.1897584282602365	4.995260928953865
5.278865065077294	5.234002951451735	5.244534710038246	5.347125961224032	5.265482194004618	5.261578405157404	5.229899236427081
5.0622388139779	5.142362663053307	5.215858205900375	5.178467238706482	5.237151977571963	5.160510897962969	5.17234042355634
4.65667073819414	5.0736114112163735	5.026232145682532	5.099658972474492	4.919861930356187	5.061811599641424	4.954464764231235
4.258380581623385	4.756844692108509	4.731924530659477	4.756159572352278	5.026313304576332	5.005667581721032	5.1085231917175244
4.793911463914502	5.0054418866935775	5.056538394007211	4.946937866821179	5.161411169238195	5.153063373927089	5.195259591603398
3.668763664726192	4.756844692108509	4.558405946012807	4.5550641227914435	4.82770540992089	4.879664901842261	5.080681873803552
5.078449934886558	4.781857179634499	4.797571202880755	4.846535784059777	4.86366819676152	4.81890113367485	4.700586068450937
3.7807694207877938	4.488719637618225	3.955733019955274	4.115737638381973	4.4179112723098015	4.358568592941517	4.979766428670193
4.699855962886732	4.712454569884692	4.772394083056866	4.766614286689265	4.715070760469267	4.8564712538384125	4.704706360260851
4.497552780261358	4.836783076692118	4.861766713681991	4.817308607117135	4.844212626666739	4.808404931891729	4.925213562042259
4.661562230408809	4.999782158442577	4.9245247176823375	4.89342603960978	5.034467635367049	4.927624945026669	4.9383198408364
4.933336767004209	4.719991116182905	4.632767958259293	4.675957603033491	4.6962664770816005	4.7430032320673545	4.75286945228657
4.718466604383196	4.296293782207184	4.373967170632136	4.234661379690817	4.1020957335464345	4.1303386473629375	4.175069058891595
4.083243767739898	4.318973731148631	4.330854500312218	4.2405453244234685	4.289670719821888	4.254016815671148	4.382444425294201
4.3883116951030114	4.404875030579678	4.262486487017373	4.257992242639348	4.40783078058746	4.254016815671148	4.287248653343102
4.53700851995349	4.378814896743082	4.398969900225397	4.407640474921039	4.4027521707353054	4.443131809074195	4.3710288804643405
4.15863298755554	4.141545360358362	4.137000189213712	4.081940248413483	4.162151921889596	4.1303386473629375	3.999985964403714
4.322034637308292	3.682360864947262	3.7500440436990266	3.7216873475981416	3.701449308452108	3.3970413049301937	3.7347931152342655
4.349074821446694	4.134828281578567	4.147639362734866	4.135481031632986	4.108949549184743	4.295984294310813	4.242570332359296
4.62680841382092	3.8919027935992014	3.896304222231692	4.025369878737251	3.8796477568367527	3.815309695422698	3.9221604014452898
4.695148676272135	3.2841530826734435	3.597187023331345	3.7216873475981416	3.303168965672093	3.3065094851779486	3.3571452485311646
4.514653352586679	3.925696985227968	3.8546275596119632	3.84225428958934	3.862317006365573	3.815309695422698	3.913127046912788
4.335646123037972	3.829867292690295	3.8894776187640647	3.885012471212639	3.913433413005377	3.824759748408254	3.6675043702254166
3.7569408990133732	4.224994019858917	4.087671418112897	4.088791725496353	4.122517845738502	4.123385497989353	4.175069058891595
4.029629349057124	3.9663944276520873	3.9996309852696896	4.018068151207807	3.913433413005377	3.997124257202218	3.974711160169972
3.628455670414186	4.134828281578567	3.9621233774693394	4.081940248413483	4.067103811162597	3.931698866233104	3.7978381397498215
3.9333428995080872	3.8745675515458937	3.676533353105429	3.815693361351391	3.604499979998787	3.506260046648725	3.6904407346808887
4.413639603269083	3.763727365154988	3.7341689683707857	3.660726619646639	3.6157480978522187	3.5317975981295184	3.7772616207930954
3.9433996030298437	3.811412294257335	3.7733938973618533	3.7884076556720037	3.789824593211992	3.931698866233104	3.84749998804636
4.001704193374762	4.013141083421916	3.9297552222802383	3.934020068518004	4.038201046641435	3.815309695422698	3.8571431155308633
3.7807694207877938	4.043134004528024	3.9030845389869095	3.8334788009739262	3.90509340801558	3.870715143924399	4.01648777118458
2.279977295855909	3.8919027935992014	3.987284105271136	4.1023554394711415	4.142531228462349	3.9649465265380033	3.991631808603069
3.7075096815406914	3.7926102949224414	3.868713658549592	3.8334788009739262	3.871019925495299	3.805769486277895	3.6790383106135667
4.1258262204964335	3.763727365154988	3.818518982442797	3.89334901374742	3.862317006365573	3.8616914651800216	3.6790383106135667
4.182550515961656	3.692901169202456	3.8546275596119632	3.7412088280045284	3.8796477568367527	3.870715143924399	3.8571431155308633
3.2496218265358645	3.8020554833363773	3.987284105271136	4.003302777330141	3.7515074543373186	3.6616657536961785	4.0798996497285565
3.9333428995080872	3.6166736377163415	3.578665625956247	3.5731955836007114	3.626871101544793	3.5689212481708386	3.607750582650112
3.512277184693684	3.829867292690295	3.796210952472321	3.901616632530684	3.8084462903469087	3.9567376679533472	3.7347931152342655
3.5720526596160496	3.7830750435871363	3.757888064016368	3.815693361351391	3.799178787103697	3.815309695422698	3.8855268051415663
4.166669225826753	3.605293688152708	3.262498007312263	3.4256067510664825	3.4454444516364324	3.480053199123677	3.4763309213186653
3.9533561754194766	3.470739575416009	3.5405608067493257	3.7017771786290896	3.5816169168263445	3.5191103409909585	3.6558358442447765
3.464977354978879	3.95838636402288	3.587969204300995	3.639551612319329	3.680702687835791	3.367765337977477	3.6558358442447765
4.190397570830732	3.713654226859144	3.718037804130152	3.769794589297803	3.4971324048035686	3.6835675646580497	3.6440295546861483
3.9533561754194766	3.7033315332399783	3.587969204300995	3.639551612319329	3.626871101544793	3.7864116015812126	3.6675043702254166
2.514284994569395	3.713654226859144	3.6420431028092564	3.8334788009739262	3.929907612381537	3.7049999492224512	3.6675043702254166
3.768926133027751	3.6717082781353665	3.569274677551161	3.6916714380060265	3.404846058759429	3.6835675646580497	3.462186734037936
3.9333428995080872	3.6166736377163415	3.7341689683707857	3.7314957230696137	3.7217742405946153	3.672676619144132	3.7772616207930954
2.7379547891454257	3.444203951372165	3.4276044899919182	3.2985944284406763	3.659516509515584	3.3970413049301937	3.221807569613337
3.600651774767873	3.6717082781353665	3.8616954111486392	3.6069238873315634	3.8446805958797015	3.736311112861443	3.7128627965135688
3.7325306898437387	3.7033315332399783	3.701642153121025	3.412265126037932	3.701449308452108	3.411364031916241	3.6440295546861483
2.6323604217819225	3.8389686235035687	3.757888064016368	3.639551612319329	3.835744361256116	3.650532298013388	3.607750582650112
3.0750281077322423	3.5703555554051314	3.559794702529292	3.514323551532728	3.4320939562345	3.3065094851779486	3.462186734037936
3.121616405280421	3.6166736377163415	3.5308033276128885	3.769794589297803	3.741694285515429	3.694341174229841	3.9399859311879255
4.029629349057124	3.627925539835047	3.62434137945965	3.5731955836007114	3.5220078552470824	3.627886479651686	3.6675043702254166
4.221184151503359	2.61246711898006	2.431922339312085	2.5506189826556342	2.433289375878376	2.3899099578838325	2.5501943451663167
4.117453556734076	3.692901169202456	3.5209497011514865	3.6069238873315634	3.5699759787566645	3.4666876434327447	3.4478396149867243
4.182550515961656	2.8332926045557967	2.6898430588731803	3.2365152171057066	2.396116868957499	2.6339990281248493	3.0219481156848835
3.7807694207877938	3.7539113161462514	3.818518982442797	3.750828495373311	3.6487526875025953	3.7666715796475767	3.607750582650112
3.668763664726192	3.5584328820179283	3.5209497011514865	3.5500609960346736	3.534217318471437	3.672676619144132	3.607750582650112
3.7325306898437387	3.470739575416009	3.5502239967698856	3.3427487874017037	3.376834866646905	3.5809957292991967	3.2573975012656273
3.668763664726192	3.444203951372165	3.650777827906877	3.5263784986436923	3.5096474765354904	3.5566991902195224	3.787602803479377
2.8633654801957547	3.5584328820179283	3.4596975077498913	3.639551612319329	3.4716223466140077	3.453141026952977	3.5828121318796367
3.8814839603862112	3.682360864947262	3.709873580420728	3.650195162552817	3.659516509515584	3.715546311855732	3.787602803479377
3.7807694207877938	3.593782743185965	3.7421380079562	3.5263784986436923	3.6157480978522187	3.4932424702867317	3.4763309213186653
3.380805008998033	3.605293688152708	3.818518982442797	3.7216873475981416	3.6378717438052086	3.694341174229841	3.607750582650112
3.655507376113759	3.5821377518676782	3.62434137945965	3.3135302219983656	3.45861905695262	3.4254845117166277	3.308514561277786
3.7448102748683896	3.48374792277282	3.4596975077498913	3.3427487874017037	3.3480163800658485	3.480053199123677	3.4902778375611687
3.8490265746440495	3.1309875878267808	3.168451737751099	3.2985944284406763	3.081571126308872	3.0963898977413664	3.1659287770029594
4.1004949438119604	2.7289630037803705	2.8177138049582915	2.4849236252669216	2.433289375878376	2.5365836212265225	2.1658092401381523
2.514284994569395	3.627925539835047	3.6332314094992566	3.617918506327328	3.604499979998787	3.736311112861443	3.433283656227895
3.0008045709488727	3.7033315332399783	3.5308033276128885	3.5845652209969177	3.680702687835791	3.5929261549983016	3.6558358442447765
3.44870015917134	3.546366341484248	3.6420431028092564	3.5500609960346736	3.5931239013070453	3.6616657536961785	3.6558358442447765
3.8040433339841764	3.0140657935600914	3.416673782807598	3.2365152171057066	3.2877614561614688	3.1346206340380967	3.3571452485311646
1.898951038510906	3.5341524193540335	3.168451737751099	3.3282462164747084	3.390938537857325	3.453141026952977	3.3882996397519225
3.398215828874764	3.3600911122777797	3.4491138640423684	3.3570440368775083	3.3183426814576227	3.411364031916241	3.462186734037936
3.512277184693684	3.034526949165788	2.94877572514346	3.0620230526422567	2.660768027301299	3.0963898977413664	3.0652434215651727
3.972976766184871	3.3304042429605056	3.1252710513649498	3.2680364739989205	3.1190253915364217	3.0566392733395205	3.086207846769472
3.4153286923697355	3.218956670513696	3.236517897954084	3.283432170251075	3.3625294329102884	3.2242537440569103	3.274728477011557
3.4321536261610626	3.1671090267303263	3.236517897954084	3.3427487874017037	3.2400612238024893	3.2069583490583877	3.3728437637468573
3.187665892579375	3.509267714110259	3.4056222735960686	3.5382898532862206	3.223641760830621	3.3970413049301937	3.106741774537804
3.0985935406573017	3.546366341484248	3.416673782807598	3.5845652209969177	3.390938537857325	3.6047159221081855	3.3571452485311646
3.557440420723875	3.3600911122777797	3.1542643456841084	3.0031299804235325	3.0021717607936926	3.1893585508769613	2.827167402349966
3.398215828874764	3.3746104657651768	3.360152818312967	3.2680364739989205	3.4320939562345	3.2412550869100096	3.4902778375611687
3.026162828072709	3.1124255010547857	3.080141315524916	3.2039679414615314	3.2400612238024893	2.97205856806871	3.274728477011557
3.2293933721603025	3.3746104657651768	3.416673782807598	3.4387727181281096	3.3480163800658485	3.35279954667594	3.1268625299428385
3.5426114941006817	3.3304042429605056	3.2878202070839304	3.1530702556929637	3.4454444516364324	3.35279954667594	3.308514561277786
3.0008045709488727	3.3304042429605056	3.3484549041044085	3.2039679414615314	3.0623044523171936	3.2579722094989503	3.3571452485311646
3.0508939151555654	3.4575597782297782	3.2098447780044137	3.4897687327216778	3.2877614561614688	3.274414458696368	3.3411963541300724
3.668763664726192	3.3746104657651768	3.416673782807598	3.3427487874017037	3.2721128355353284	3.2905907277516495	3.106741774537804
3.0750281077322423	3.218956670513696	3.2752392567819144	3.4256067510664825	3.3332895927724304	3.076712086555426	3.403520263078295
3.6947604235978653	3.444203951372165	3.4056222735960686	3.3711378089823483	3.5816169168263445	3.3065094851779486	3.4763309213186653
3.4809938416330906	3.639052244060714	3.676533353105429	3.7314957230696137	3.5816169168263445	3.7666715796475767	3.7128627965135688
3.3630856730227805	3.3304042429605056	3.4384170075488494	3.3282462164747084	3.2721128355353284	3.5191103409909585	3.433283656227895
3.5864544523813366	3.430667329006142	3.1104529579456317	3.187288239616572	3.534217318471437	3.274414458696368	3.2917641997948768
3.0008045709488727	3.4169449490898107	3.4056222735960686	3.3427487874017037	3.4716223466140077	3.411364031916241	3.3882996397519225
3.655507376113759	3.1846919591214706	3.095411981797024	3.22037398908338	3.1551273327130294	3.1893585508769613	3.0438300607657625
3.0985935406573017	2.950043661447419	2.7343083631181453	2.8266733657082166	3.0623044523171936	2.9035703887086153	2.9766931628443603
3.628455670414186	3.3304042429605056	3.4384170075488494	3.2985944284406763	3.081571126308872	3.171443442112161	3.106741774537804
3.792474085237288	2.8332926045557967	2.516512410881995	2.4849236252669216	2.7172727315341447	2.5018823743265663	2.7134136987754056
3.792474085237288	3.1846919591214706	2.9661716128236284	2.98270213876476	3.0226204057163093	2.7506803259476897	3.0219481156848835
3.2496218265358645	3.0935123362048764	3.196236589378069	3.0994424160762195	3.303168965672093	3.2069583490583877	2.9047224270710736
3.307962142842455	3.034526949165788	3.312516997210248	3.3135302219983656	3.2562154373994665	3.3825104529081917	3.184904102326432
3.3630856730227805	3.3152236396926016	3.095411981797024	3.22037398908338	3.042659269045408	3.453141026952977	3.3882996397519225
3.1441211244298333	3.034526949165788	3.1824406602081683	3.3570440368775083	3.137239272047576	2.99388382226452	3.0652434215651727
3.2496218265358645	2.971842984835453	2.983270050627511	3.023148865530787	2.9159201640394112	3.0566392733395205	2.9292927217959916
3.187665892579375	3.2356585759234666	3.3366185273787474	3.2680364739989205	3.3332895927724304	3.411364031916241	3.1268625299428385
2.7039806686546064	3.1309875878267808	3.4384170075488494	3.2680364739989205	3.3332895927724304	3.2242537440569103	3.221807569613337
3.4153286923697355	3.1309875878267808	3.1542643456841084	3.2039679414615314	3.1551273327130294	3.35279954667594	3.106741774537804
3.1441211244298333	3.2682481242393333	3.1824406602081683	3.2680364739989205	3.223641760830621	3.2579722094989503	3.274728477011557
2.6323604217819225	3.2356585759234666	3.048882079501153	3.3711378089823483	3.2400612238024893	3.0566392733395205	3.2917641997948768
3.0750281077322423	3.2356585759234666	3.3366185273787474	3.170325599318	3.3183426814576227	3.274414458696368	3.239760857488392
3.6947604235978653	3.1671090267303263	3.2752392567819144	3.187288239616572	3.376834866646905	3.115687953414274	3.184904102326432
2.594530136271819	2.7010864788227886	2.931071855023065	2.7515526496981417	2.770754692284968	2.99388382226452	2.799918947993123
3.7569408990133732	2.950043661447419	3.2098447780044137	3.117639790180549	3.137239272047576	2.99388382226452	3.0219481156848835
3.2496218265358645	3.0140657935600914	2.94877572514346	2.8022548112557626	3.0226204057163093	2.9035703887086153	3.086207846769472
3.398215828874764	2.7824877707530127	3.0000810398917466	2.670327109757248	2.9812962242512437	3.1346206340380967	3.1268625299428385
3.380805008998033	2.950043661447419	2.9130489003700903	2.9618482827134334	2.845969245305376	2.8551585765484395	3.1268625299428385
2.2257252341420184	3.3152236396926016	3.312516997210248	3.2985944284406763	3.081571126308872	3.3970413049301937	3.106741774537804
3.6947604235978653	3.0545778266212573	3.1252710513649498	3.023148865530787	2.770754692284968	2.6940405281771143	2.7719071673595916
2.331436917435831	3.034526949165788	3.236517897954084	2.873791339151464	3.042659269045408	2.8551585765484395	3.274728477011557
2.427034324518692	2.5152239405161234	2.7343083631181453	2.9405502644153034	2.9381904682658257	2.7227613818077376	2.5501943451663167
3.345046689727698	3.1671090267303263	3.0000810398917466	3.023148865530787	2.845969245305376	2.97205856806871	2.799918947993123
3.5864544523813366	3.0935123362048764	2.856945059405881	2.9405502644153034	3.172701025854223	3.115687953414274	3.0652434215651727
3.8814839603862112	1.6507489232936088	2.237679941796608	2.213567965020089	2.0880901491160686	2.307627738230357	1.6268722564839089
3.0985935406573017	2.950043661447419	3.0646338350200284	3.3987430923946818	3.1551273327130294	3.2412550869100096	3.086207846769472
3.0750281077322423	3.2356585759234666	3.080141315524916	2.9618482827134334	2.796459942877294	2.83004443729166	2.9047224270710736
3.7075096815406914	2.61246711898006	2.594501732522419	2.9618482827134334	2.8931425745214736	2.602569961957605	2.9292927217959916
2.974786504736343	2.7824877707530127	3.1104529579456317	2.8022548112557626	3.223641760830621	3.076712086555426	2.9292927217959916
3.1661305081352205	3.0140657935600914	3.2752392567819144	3.2985944284406763	3.1190253915364217	3.153201518399693	3.0438300607657625
2.3803775442782653	3.252086104039188	3.168451737751099	3.2365152171057066	3.390938537857325	3.076712086555426	2.999576618766616
3.121616405280421	2.950043661447419	3.1398727712338217	3.0620230526422567	3.1190253915364217	3.0152428912409377	3.0219481156848835
2.974786504736343	3.1671090267303263	3.0328782299611916	3.187288239616572	3.0623044523171936	3.2579722094989503	3.146586412800304
3.628455670414186	2.5487000938625117	2.6668462973521585	2.5506189826556342	2.7443712093217782	2.307627738230357	2.51409142634444
2.331436917435831	2.857758776434302	3.1398727712338217	3.2039679414615314	2.8931425745214736	3.4254845117166277	3.0219481156848835
2.7379547891454257	2.9049654038910013	3.3366185273787474	3.2680364739989205	3.1551273327130294	3.153201518399693	2.9766931628443603
3.121616405280421	3.2998090287685744	2.894695147747345	2.98270213876476	3.0623044523171936	3.0152428912409377	3.086207846769472
3.4321536261610626	2.971842984835453	3.0646338350200284	3.4772614562586512	2.95997559155357	3.274414458696368	3.1659287770029594
3.3630856730227805	2.857758776434302	2.931071855023065	2.9405502644153034	3.172701025854223	2.97205856806871	3.146586412800304
3.4967578391195566	2.9049654038910013	3.080141315524916	2.9405502644153034	3.042659269045408	3.0963898977413664	3.1659287770029594
3.3630856730227805	3.1671090267303263	3.1252710513649498	3.170325599318	2.9812962242512437	3.2069583490583877	2.9532737662582784
2.4716109427872204	2.857758776434302	2.9661716128236284	2.8022548112557626	3.1004736014220438	2.6339990281248493	2.3972343779226857
2.0427009719032965	2.3286365883076603	2.2012941668972243	2.2988911735497117	2.3173505810482693	1.5849010865274713	2.216577440434282
2.4716109427872204	3.1309875878267808	3.1252710513649498	3.2985944284406763	2.95997559155357	3.2412550869100096	3.184904102326432
3.187665892579375	3.0742345564503992	2.797505504255811	3.0031299804235325	3.1004736014220438	3.171443442112161	3.184904102326432
